iter	Passed	Remaining
1666	45249	361918
1667	45278	361904
1668	45309	361903
1669	45333	361853
1670	45361	361832
1671	45383	361761
1672	45403	361680
1673	45423	361596
1674	45444	361518
1675	45465	361442
1676	45486	361368
1677	45506	361281
1678	45525	361195
1679	45548	361133
1680	45570	361063
1681	45592	360999
1682	45612	360915
1683	45632	360829
1684	45652	360752
1685	45674	360683
1686	45693	360594
1687	45713	360511
1688	45735	360443
1689	45757	360373
1690	45778	360302
1691	45803	360254
1692	45825	360185
1693	45846	360113
1694	45869	360057
1695	45889	359975
1696	45909	359890
1697	45930	359818
1698	45956	359779
1699	45978	359712
1700	45998	359629
1701	46022	359583
1702	46046	359531
1703	46068	359462
1704	46089	359387
1705	46108	359301
1706	46129	359225
1707	46151	359158
1708	46172	359087
1709	46191	359000
1710	46213	358929
1711	46233	358851
1712	46258	358806
1713	46279	358735
1714	46299	358654
1715	46319	358573
1716	46339	358489
1717	46361	358425
1718	46382	358353
1719	46404	358285
1720	46424	358206
1721	46445	358133
1722	46467	358068
1723	46486	357982
1724	46505	357892
1725	46526	357814
1726	46545	357729
1727	46569	357679
1728	46589	357597
1729	46609	357518
1730	46630	357450
1731	46660	357442
1732	46683	357383
1733	46702	357301
1734	46723	357223
1735	46743	357143
1736	46766	357089
1737	46786	357008
1738	46807	356938
1739	46830	356877
1740	46851	356810
1741	46871	356731
1742	46891	356651
1743	46922	356652
1744	46947	356611
1745	46972	356572
1746	46991	356484
1747	47013	356417
1748	47033	356344
1749	47065	356350
1750	47085	356272
1751	47105	356198
1752	47126	356124
1753	47147	356049
1754	47168	355984
1755	47189	355909
1756	47210	355835
1757	47230	355759
1758	47254	355710
1759	47275	355643
1760	47295	355563
1761	47314	355477
1762	47336	355413
1763	47358	355347
1764	47379	355277
1765	47399	355201
1766	47419	355120
1767	47440	355053
1768	47462	354991
1769	47485	354931
1770	47505	354858
1771	47521	354749
1772	47543	354689
1773	47564	354618
1774	47584	354540
1775	47605	354466
1776	47626	354396
1777	47646	354323
1778	47662	354210
1779	47684	354151
1780	47705	354083
1781	47729	354032
1782	47750	353963
1783	47772	353905
1784	47792	353827
1785	47812	353746
1786	47832	353670
1787	47854	353608
1788	47876	353544
1789	47895	353460
1790	47916	353391
1791	47938	353329
1792	47959	353264
1793	47980	353191
1794	48002	353135
1795	48028	353102
1796	48050	353035
1797	48071	352969
1798	48091	352894
1799	48104	352763
1800	48131	352741
1801	48154	352688
1802	48175	352618
1803	48196	352546
1804	48215	352469
1805	48236	352402
1806	48258	352337
1807	48277	352255
1808	48299	352192
1809	48320	352122
1810	48341	352059
1811	48363	351998
1812	48384	351927
1813	48403	351847
1814	48425	351786
1815	48447	351723
1816	48468	351658
1817	48490	351593
1818	48509	351516
1819	48531	351450
1820	48551	351380
1821	48573	351321
1822	48593	351241
1823	48613	351170
1824	48634	351098
1825	48655	351035
1826	48675	350961
1827	48698	350904
1828	48718	350833
1829	48739	350764
1830	48762	350709
1831	48783	350645
1832	48805	350588
1833	48825	350509
1834	48845	350438
1835	48866	350373
1836	48888	350308
1837	48908	350236
1838	48936	350218
1839	48957	350154
1840	48978	350088
1841	48993	349973
1842	49015	349917
1843	49037	349859
1844	49065	349842
1845	49086	349777
1846	49097	349634
1847	49117	349562
1848	49138	349499
1849	49158	349427
1850	49180	349366
1851	49201	349296
1852	49221	349225
1853	49242	349162
1854	49264	349103
1855	49283	349023
1856	49305	348959
1857	49325	348890
1858	49346	348823
1859	49366	348748
1860	49386	348680
1861	49411	348639
1862	49431	348568
1863	49455	348520
1864	49476	348454
1865	49496	348383
1866	49516	348310
1867	49536	348242
1868	49557	348172
1869	49576	348096
1870	49597	348029
1871	49623	348001
1872	49645	347940
1873	49677	347956
1874	49697	347881
1875	49719	347827
1876	49744	347787
1877	49764	347714
1878	49784	347642
1879	49805	347580
1880	49826	347517
1881	49846	347445
1882	49868	347385
1883	49888	347315
1884	49909	347245
1885	49939	347249
1886	49968	347234
1887	49994	347204
1888	50027	347229
1889	50063	347265
1890	50095	347280
1891	50143	347400
1892	50156	347278
1893	50182	347253
1894	50211	347242
1895	50243	347254
1896	50271	347233
1897	50297	347203
1898	50325	347187
1899	50346	347128
1900	50366	347051
1901	50386	346983
1902	50407	346919
1903	50447	346982
1904	50472	346949
1905	50493	346881
1906	50513	346815
1907	50534	346750
1908	50555	346686
1909	50575	346610
1910	50595	346546
1911	50616	346476
1912	50640	346434
1913	50662	346380
1914	50686	346333
1915	50707	346269
1916	50726	346192
1917	50747	346134
1918	50767	346062
1919	50785	345976
1920	50805	345908
1921	50825	345837
1922	50847	345776
1923	50867	345706
1924	50889	345652
1925	50911	345597
1926	50933	345541
1927	50957	345493
1928	50976	345419
1929	51000	345377
1930	51023	345325
1931	51043	345254
1932	51064	345192
1933	51089	345160
1934	51113	345114
1935	51134	345054
1936	51157	345004
1937	51177	344936
1938	51198	344869
1939	51222	344828
1940	51244	344769
1941	51265	344710
1942	51284	344635
1943	51306	344579
1944	51329	344524
1945	51349	344461
1946	51370	344396
1947	51391	344334
1948	51412	344270
1949	51433	344210
1950	51455	344151
1951	51474	344076
1952	51495	344016
1953	51516	343950
1954	51541	343914
1955	51565	343872
1956	51584	343801
1957	51605	343737
1958	51629	343693
1959	51653	343656
1960	51673	343584
1961	51695	343526
1962	51715	343461
1963	51742	343440
1964	51762	343370
1965	51784	343318
1966	51805	343254
1967	51826	343192
1968	51848	343135
1969	51868	343071
1970	51888	343000
1971	51913	342968
1972	51952	343023
1973	51975	342973
1974	51999	342933
1975	52026	342911
1976	52055	342902
1977	52082	342880
1978	52113	342885
1979	52136	342839
1980	52162	342807
1981	52185	342757
1982	52212	342738
1983	52231	342666
1984	52253	342611
1985	52278	342573
1986	52300	342522
1987	52320	342452
1988	52342	342398
1989	52363	342335
1990	52387	342297
1991	52412	342260
1992	52433	342199
1993	52455	342146
1994	52477	342088
1995	52499	342036
1996	52519	341969
1997	52556	342008
1998	52579	341963
1999	52608	341953
2000	52640	341963
2001	52666	341938
2002	52694	341924
2003	52728	341942
2004	52751	341900
2005	52774	341848
2006	52794	341785
2007	52816	341732
2008	52839	341683
2009	52860	341619
2010	52879	341547
2011	52900	341488
2012	52922	341430
2013	52943	341372
2014	52964	341314
2015	52984	341247
2016	53005	341183
2017	53031	341158
2018	53040	341019
2019	53060	340955
2020	53070	340820
2021	53090	340753
2022	53110	340690
2023	53133	340639
2024	53153	340578
2025	53173	340511
2026	53196	340464
2027	53216	340394
2028	53249	340415
2029	53276	340390
2030	53297	340331
2031	53317	340264
2032	53340	340218
2033	53359	340149
2034	53379	340080
2035	53399	340013
2036	53420	339958
2037	53443	339905
2038	53462	339839
2039	53482	339774
2040	53503	339713
2041	53529	339684
2042	53550	339625
2043	53569	339555
2044	53590	339494
2045	53609	339424
2046	53641	339429
2047	53673	339443
2048	53700	339419
2049	53734	339445
2050	53763	339439
2051	53794	339441
2052	53830	339472
2053	53861	339479
2054	53886	339448
2055	53912	339417
2056	53939	339396
2057	53967	339381
2058	53990	339338
2059	54011	339274
2060	54034	339230
2061	54057	339183
2062	54078	339124
2063	54100	339074
2064	54127	339049
2065	54148	338990
2066	54168	338926
2067	54188	338864
2068	54215	338841
2069	54236	338781
2070	54257	338720
2071	54278	338666
2072	54328	338785
2073	54351	338741
2074	54371	338673
2075	54391	338611
2076	54413	338557
2077	54432	338489
2078	54452	338421
2079	54474	338370
2080	54494	338308
2081	54524	338300
2082	54546	338249
2083	54567	338192
2084	54588	338131
2085	54608	338073
2086	54631	338023
2087	54651	337957
2088	54672	337903
2089	54692	337840
2090	54718	337807
2091	54741	337763
2092	54760	337694
2093	54783	337650
2094	54805	337597
2095	54828	337551
2096	54850	337500
2097	54878	337482
2098	54907	337478
2099	54943	337507
2100	54962	337441
2101	54984	337388
2102	55006	337334
2103	55027	337279
2104	55046	337207
2105	55065	337141
2106	55086	337082
2107	55108	337032
2108	55130	336980
2109	55150	336915
2110	55172	336866
2111	55194	336809
2112	55214	336747
2113	55237	336702
2114	55256	336631
2115	55277	336576
2116	55298	336520
2117	55322	336481
2118	55344	336426
2119	55365	336369
2120	55387	336319
2121	55408	336260
2122	55429	336205
2123	55449	336142
2124	55469	336080
2125	55491	336026
2126	55515	335992
2127	55530	335895
2128	55545	335806
2129	55565	335741
2130	55587	335692
2131	55614	335670
2132	55635	335615
2133	55655	335549
2134	55676	335493
2135	55696	335430
2136	55716	335368
2137	55737	335313
2138	55759	335261
2139	55780	335204
2140	55802	335153
2141	55810	335021
2142	55831	334965
2143	55854	334916
2144	55878	334878
2145	55897	334811
2146	55936	334864
2147	55986	334978
2148	56044	335143
2149	56084	335204
2150	56110	335176
2151	56137	335157
2152	56162	335121
2153	56188	335098
2154	56223	335125
2155	56265	335192
2156	56294	335184
2157	56318	335146
2158	56355	335181
2159	56386	335189
2160	56408	335133
2161	56432	335100
2162	56453	335040
2163	56473	334979
2164	56494	334921
2165	56519	334892
2166	56544	334855
2167	56564	334794
2168	56585	334736
2169	56605	334678
2170	56628	334629
2171	56648	334572
2172	56669	334517
2173	56691	334463
2174	56711	334402
2175	56732	334347
2176	56755	334300
2177	56769	334207
2178	56793	334167
2179	56819	334140
2180	56842	334097
2181	56877	334120
2182	56902	334092
2183	56931	334081
2184	56960	334072
2185	56991	334078
2186	57025	334095
2187	57055	334094
2188	57089	334110
2189	57113	334074
2190	57139	334050
2191	57168	334038
2192	57195	334018
2193	57229	334037
2194	57246	333959
2195	57269	333913
2196	57292	333871
2197	57316	333834
2198	57337	333776
2199	57357	333715
2200	57378	333658
2201	57400	333612
2202	57423	333568
2203	57448	333534
2204	57468	333472
2205	57494	333446
2206	57517	333402
2207	57541	333363
2208	57562	333307
2209	57585	333267
2210	57605	333207
2211	57632	333183
2212	57652	333123
2213	57673	333066
2214	57694	333014
2215	57718	332976
2216	57742	332935
2217	57756	332839
2218	57777	332787
2219	57798	332730
2220	57821	332687
2221	57841	332626
2222	57862	332571
2223	57886	332535
2224	57912	332507
2225	57936	332470
2226	57956	332412
2227	57980	332375
2228	58001	332318
2229	58023	332269
2230	58043	332206
2231	58064	332151
2232	58084	332095
2233	58105	332036
2234	58125	331980
2235	58146	331924
2236	58167	331867
2237	58187	331811
2238	58211	331769
2239	58229	331702
2240	58249	331641
2241	58270	331587
2242	58279	331462
2243	58300	331409
2244	58323	331367
2245	58346	331322
2246	58367	331271
2247	58387	331209
2248	58409	331161
2249	58429	331103
2250	58451	331051
2251	58477	331024
2252	58497	330967
2253	58519	330915
2254	58545	330890
2255	58566	330838
2256	58587	330783
2257	58611	330749
2258	58634	330704
2259	58655	330650
2260	58676	330595
2261	58696	330537
2262	58720	330499
2263	58741	330444
2264	58761	330387
2265	58782	330333
2266	58803	330279
2267	58826	330240
2268	58848	330187
2269	58868	330129
2270	58889	330076
2271	58919	330074
2272	58947	330056
2273	58973	330032
2274	59003	330029
2275	59032	330021
2276	59061	330011
2277	59085	329977
2278	59116	329979
2279	59146	329973
2280	59173	329957
2281	59206	329966
2282	59243	330006
2283	59269	329976
2284	59298	329971
2285	59322	329930
2286	59342	329873
2287	59361	329810
2288	59383	329762
2289	59404	329710
2290	59428	329673
2291	59453	329641
2292	59478	329607
2293	59511	329622
2294	59539	329608
2295	59565	329583
2296	59592	329560
2297	59621	329552
2298	59652	329554
2299	59676	329518
2300	59703	329496
2301	59730	329478
2302	59751	329427
2303	59773	329378
2304	59794	329323
2305	59820	329299
2306	59841	329247
2307	59863	329199
2308	59885	329152
2309	59907	329099
2310	59931	329063
2311	59951	329007
2312	59970	328942
2313	59992	328894
2314	60013	328841
2315	60036	328800
2316	60056	328744
2317	60076	328686
2318	60098	328635
2319	60118	328578
2320	60133	328493
2321	60152	328430
2322	60175	328385
2323	60200	328358
2324	60220	328298
2325	60241	328246
2326	60262	328193
2327	60283	328138
2328	60308	328108
2329	60329	328059
2330	60352	328014
2331	60372	327956
2332	60394	327912
2333	60416	327863
2334	60439	327824
2335	60462	327783
2336	60484	327734
2337	60506	327688
2338	60528	327638
2339	60549	327586
2340	60572	327549
2341	60594	327501
2342	60616	327452
2343	60636	327395
2344	60667	327398
2345	60697	327392
2346	60717	327335
2347	60737	327280
2348	60759	327229
2349	60779	327174
2350	60799	327117
2351	60830	327119
2352	60854	327085
2353	60876	327037
2354	60903	327015
2355	60925	326970
2356	60946	326917
2357	60965	326854
2358	60986	326803
2359	61008	326755
2360	61029	326703
2361	61048	326643
2362	61068	326584
2363	61090	326537
2364	61113	326498
2365	61136	326455
2366	61162	326430
2367	61186	326398
2368	61214	326383
2369	61242	326366
2370	61268	326340
2371	61292	326305
2372	61319	326286
2373	61348	326278
2374	61378	326276
2375	61405	326256
2376	61428	326215
2377	61449	326161
2378	61468	326101
2379	61489	326050
2380	61512	326006
2381	61533	325959
2382	61554	325903
2383	61574	325847
2384	61596	325804
2385	61621	325773
2386	61643	325728
2387	61663	325668
2388	61685	325624
2389	61707	325577
2390	61729	325534
2391	61751	325483
2392	61771	325430
2393	61785	325339
2394	61807	325293
2395	61829	325249
2396	61849	325194
2397	61872	325152
2398	61893	325102
2399	61911	325037
2400	61933	324990
2401	61958	324960
2402	61981	324917
2403	62002	324870
2404	62027	324838
2405	62047	324783
2406	62066	324723
2407	62088	324674
2408	62110	324631
2409	62131	324579
2410	62152	324529
2411	62174	324480
2412	62194	324427
2413	62215	324377
2414	62241	324349
2415	62265	324315
2416	62296	324317
2417	62324	324302
2418	62351	324285
2419	62379	324268
2420	62407	324257
2421	62432	324223
2422	62453	324173
2423	62475	324129
2424	62496	324082
2425	62518	324034
2426	62539	323982
2427	62559	323925
2428	62579	323874
2429	62601	323827
2430	62624	323788
2431	62648	323754
2432	62678	323748
2433	62704	323725
2434	62724	323669
2435	62745	323618
2436	62767	323574
2437	62789	323525
2438	62808	323468
2439	62832	323433
2440	62851	323374
2441	62873	323327
2442	62896	323287
2443	62917	323235
2444	62938	323186
2445	62957	323126
2446	62979	323082
2447	63001	323035
2448	63022	322988
2449	63044	322942
2450	63065	322894
2451	63087	322845
2452	63107	322790
2453	63128	322744
2454	63154	322718
2455	63176	322675
2456	63199	322631
2457	63221	322590
2458	63242	322539
2459	63264	322496
2460	63286	322451
2461	63306	322393
2462	63327	322343
2463	63341	322260
2464	63361	322202
2465	63385	322169
2466	63406	322119
2467	63432	322095
2468	63463	322098
2469	63492	322087
2470	63519	322069
2471	63543	322036
2472	63571	322023
2473	63603	322028
2474	63636	322039
2475	63673	322072
2476	63721	322159
2477	63748	322139
2478	63763	322057
2479	63787	322025
2480	63817	322020
2481	63838	321972
2482	63859	321922
2483	63884	321889
2484	63903	321831
2485	63924	321781
2486	63945	321733
2487	63965	321676
2488	63989	321646
2489	64012	321605
2490	64034	321559
2491	64053	321503
2492	64079	321477
2493	64100	321430
2494	64124	321391
2495	64145	321341
2496	64169	321309
2497	64191	321264
2498	64213	321220
2499	64234	321170
2500	64254	321119
2501	64280	321092
2502	64301	321042
2503	64321	320992
2504	64343	320947
2505	64363	320893
2506	64384	320844
2507	64405	320795
2508	64426	320745
2509	64445	320689
2510	64468	320646
2511	64494	320621
2512	64515	320576
2513	64537	320528
2514	64557	320477
2515	64577	320423
2516	64598	320374
2517	64621	320335
2518	64641	320282
2519	64661	320227
2520	64687	320203
2521	64710	320165
2522	64731	320118
2523	64758	320096
2524	64779	320050
2525	64803	320016
2526	64824	319968
2527	64846	319923
2528	64867	319875
2529	64887	319822
2530	64913	319799
2531	64936	319756
2532	64957	319707
2533	64978	319660
2534	65000	319619
2535	65020	319566
2536	65041	319515
2537	65063	319473
2538	65086	319434
2539	65111	319406
2540	65131	319352
2541	65151	319298
2542	65172	319250
2543	65195	319213
2544	65216	319165
2545	65239	319127
2546	65262	319084
2547	65282	319035
2548	65320	319066
2549	65341	319018
2550	65363	318978
2551	65385	318931
2552	65406	318884
2553	65428	318842
2554	65448	318789
2555	65468	318735
2556	65489	318686
2557	65509	318637
2558	65532	318597
2559	65554	318554
2560	65574	318502
2561	65595	318452
2562	65620	318426
2563	65643	318384
2564	65663	318334
2565	65684	318283
2566	65709	318259
2567	65730	318209
2568	65751	318163
2569	65774	318121
2570	65799	318094
2571	65820	318048
2572	65841	317999
2573	65861	317947
2574	65882	317898
2575	65909	317879
2576	65926	317811
2577	65945	317757
2578	65970	317725
2579	65993	317687
